date,material_id,units_used,current_stock
2024-02-10,MAT_10,349,4135
2024-02-11,MAT_10,322,3813
2024-02-12,MAT_10,326,3487
2024-02-13,MAT_10,357,3130
2024-02-14,MAT_10,387,2743
2024-02-15,MAT_10,331,2412
2024-02-16,MAT_10,301,2111
2024-02-17,MAT_10,291,1820
2024-02-18,MAT_10,322,1498
2024-02-19,MAT_10,402,1096
2024-02-20,MAT_10,370,5132
2024-02-21,MAT_10,407,4725
2024-02-22,MAT_10,322,4403
2024-02-23,MAT_10,364,4039
2024-02-24,MAT_10,259,3780
2024-02-25,MAT_10,342,3438
2024-02-26,MAT_10,352,3086
2024-02-27,MAT_10,386,2700
2024-02-28,MAT_10,390,2310
2024-02-29,MAT_10,337,1973
2024-03-01,MAT_10,301,1672
2024-03-02,MAT_10,339,1333
2024-03-03,MAT_10,324,1009
2024-03-04,MAT_10,350,5065
2024-03-05,MAT_10,407,4658
2024-03-06,MAT_10,406,4252
2024-03-07,MAT_10,356,3896
2024-03-08,MAT_10,414,3482
2024-03-09,MAT_10,340,3142
2024-03-10,MAT_10,331,2811
2024-03-11,MAT_10,347,2464
2024-03-12,MAT_10,425,2039
2024-03-13,MAT_10,383,1656
2024-03-14,MAT_10,357,1299
2024-03-15,MAT_10,395,904
2024-03-16,MAT_10,322,4988
2024-03-17,MAT_10,308,4680
2024-03-18,MAT_10,365,4315
2024-03-19,MAT_10,425,3890
2024-03-20,MAT_10,427,3463
2024-03-21,MAT_10,414,3049
2024-03-22,MAT_10,310,2739
2024-03-23,MAT_10,351,2388
2024-03-24,MAT_10,327,2061
2024-03-25,MAT_10,369,1692
2024-03-26,MAT_10,437,1255
2024-03-27,MAT_10,430,825
2024-03-28,MAT_10,396,4835
2024-03-29,MAT_10,290,4545
2024-03-30,MAT_10,323,4222
2024-03-31,MAT_10,310,3912
2024-04-01,MAT_10,388,3524
2024-04-02,MAT_10,431,3093
2024-04-03,MAT_10,401,2692
2024-04-04,MAT_10,367,2325
2024-04-05,MAT_10,394,1931
2024-04-06,MAT_10,306,1625
2024-04-07,MAT_10,297,1328
2024-04-08,MAT_10,342,986
2024-04-09,MAT_10,385,5007
2024-04-10,MAT_10,384,4623
2024-04-11,MAT_10,410,4213
2024-04-12,MAT_10,282,3931
2024-04-13,MAT_10,297,3634
2024-04-14,MAT_10,330,3304
2024-04-15,MAT_10,371,2933
2024-04-16,MAT_10,449,2484
2024-04-17,MAT_10,453,2031
2024-04-18,MAT_10,336,1695
2024-04-19,MAT_10,289,1406
2024-04-20,MAT_10,321,1085
2024-04-21,MAT_10,309,776
2024-04-22,MAT_10,328,4854
2024-04-23,MAT_10,397,4457
2024-04-24,MAT_10,411,4046
2024-04-25,MAT_10,356,3690
2024-04-26,MAT_10,323,3367
2024-04-27,MAT_10,295,3072
2024-04-28,MAT_10,313,2759
2024-04-29,MAT_10,375,2384
2024-04-30,MAT_10,361,2023
2024-05-01,MAT_10,382,1641
2024-05-02,MAT_10,364,1277
2024-05-03,MAT_10,337,940
2024-05-04,MAT_10,321,5025
2024-05-05,MAT_10,381,4644
2024-05-06,MAT_10,371,4273
2024-05-07,MAT_10,406,3867
2024-05-08,MAT_10,388,3479
2024-05-09,MAT_10,343,3136
2024-05-10,MAT_10,317,2819
2024-05-11,MAT_10,287,2532
2024-05-12,MAT_10,327,2205
2024-05-13,MAT_10,300,1905
2024-05-14,MAT_10,400,1505
2024-05-15,MAT_10,387,1118
2024-05-16,MAT_10,387,5137
2024-05-17,MAT_10,305,4832
2024-05-18,MAT_10,275,4557
2024-05-19,MAT_10,297,4260
2024-05-20,MAT_10,330,3930
2024-05-21,MAT_10,400,3530
2024-05-22,MAT_10,407,3123
2024-05-23,MAT_10,415,2708
2024-05-24,MAT_10,305,2403
2024-05-25,MAT_10,197,2206
2024-05-26,MAT_10,290,1916
2024-05-27,MAT_10,343,1573
2024-05-28,MAT_10,390,1183
2024-05-29,MAT_10,386,797
2024-05-30,MAT_10,337,4866
2024-05-31,MAT_10,363,4503
2024-06-01,MAT_10,257,4246
2024-06-02,MAT_10,287,3959
2024-06-03,MAT_10,297,3662
2024-06-04,MAT_10,362,3300
2024-06-05,MAT_10,416,2884
2024-06-06,MAT_10,340,2544
2024-06-07,MAT_10,301,2243
2024-06-08,MAT_10,230,2013
2024-06-09,MAT_10,279,1734
2024-06-10,MAT_10,354,1380
2024-06-11,MAT_10,346,1034
2024-06-12,MAT_10,352,5088
2024-06-13,MAT_10,368,4720
2024-06-14,MAT_10,287,4433
2024-06-15,MAT_10,309,4124
2024-06-16,MAT_10,241,3883
2024-06-17,MAT_10,332,3551
2024-06-18,MAT_10,393,3158
2024-06-19,MAT_10,382,2776
2024-06-20,MAT_10,272,2504
2024-06-21,MAT_10,269,2235
2024-06-22,MAT_10,506,1729
2024-06-23,MAT_10,594,1135
2024-06-24,MAT_10,523,612
2024-06-25,MAT_10,607,5
2024-06-26,MAT_10,296,4115
2024-06-27,MAT_10,294,3821
2024-06-28,MAT_10,242,3579
2024-06-29,MAT_10,301,3278
2024-06-30,MAT_10,242,3036
2024-07-01,MAT_10,315,2721
2024-07-02,MAT_10,328,2393
2024-07-03,MAT_10,335,2058
2024-07-04,MAT_10,292,1766
2024-07-05,MAT_10,293,1473
2024-07-06,MAT_10,250,1223
2024-07-07,MAT_10,255,968
2024-07-08,MAT_10,268,700
2024-07-09,MAT_10,306,394
2024-07-10,MAT_10,343,51
2024-07-11,MAT_10,308,0
2024-07-12,MAT_10,265,0
2024-07-13,MAT_10,214,0
2024-07-14,MAT_10,301,0
2024-07-15,MAT_10,263,0
2024-07-16,MAT_10,309,0
2024-07-17,MAT_10,312,4094
2024-07-18,MAT_10,350,3744
2024-07-19,MAT_10,244,3500
2024-07-20,MAT_10,217,3283
2024-07-21,MAT_10,239,3044
2024-07-22,MAT_10,248,2796
2024-07-23,MAT_10,305,2491
2024-07-24,MAT_10,379,2112
2024-07-25,MAT_10,293,1819
2024-07-26,MAT_10,252,1567
2024-07-27,MAT_10,198,5775
2024-07-28,MAT_10,277,5498
2024-07-29,MAT_10,317,5181
2024-07-30,MAT_10,319,4862
2024-07-31,MAT_10,320,4542
2024-08-01,MAT_10,269,4273
2024-08-02,MAT_10,248,4025
2024-08-03,MAT_10,187,3838
2024-08-04,MAT_10,527,3311
2024-08-05,MAT_10,591,2720
2024-08-06,MAT_10,844,1876
2024-08-07,MAT_10,716,1160
2024-08-08,MAT_10,719,441
2024-08-09,MAT_10,644,0
2024-08-10,MAT_10,662,0
2024-08-11,MAT_10,552,0
2024-08-12,MAT_10,278,4128
2024-08-13,MAT_10,307,3821
2024-08-14,MAT_10,255,3566
2024-08-15,MAT_10,295,3271
2024-08-16,MAT_10,214,3057
2024-08-17,MAT_10,183,2874
2024-08-18,MAT_10,198,2676
2024-08-19,MAT_10,239,2437
2024-08-20,MAT_10,261,2176
2024-08-21,MAT_10,256,1920
2024-08-22,MAT_10,234,1686
2024-08-23,MAT_10,221,5871
2024-08-24,MAT_10,188,5683
2024-08-25,MAT_10,216,5467
2024-08-26,MAT_10,235,5232
2024-08-27,MAT_10,270,4962
2024-08-28,MAT_10,293,4669
2024-08-29,MAT_10,292,4377
2024-08-30,MAT_10,255,4122
2024-08-31,MAT_10,227,3895
2024-09-01,MAT_10,221,3674
2024-09-02,MAT_10,290,3384
2024-09-03,MAT_10,276,3108
2024-09-04,MAT_10,280,2828
2024-09-05,MAT_10,312,2516
2024-09-06,MAT_10,128,2388
2024-09-07,MAT_10,177,2211
2024-09-08,MAT_10,228,1983
2024-09-09,MAT_10,254,1729
2024-09-10,MAT_10,335,5800
2024-09-11,MAT_10,271,5529
2024-09-12,MAT_10,231,5298
2024-09-13,MAT_10,195,5103
2024-09-14,MAT_10,190,4913
2024-09-15,MAT_10,236,4677
2024-09-16,MAT_10,271,4406
2024-09-17,MAT_10,255,4151
2024-09-18,MAT_10,272,3879
2024-09-19,MAT_10,223,3656
2024-09-20,MAT_10,188,3468
2024-09-21,MAT_10,209,3259
2024-09-22,MAT_10,234,3025
2024-09-23,MAT_10,200,2825
2024-09-24,MAT_10,262,2563
2024-09-25,MAT_10,256,2307
2024-09-26,MAT_10,265,2042
2024-09-27,MAT_10,190,1852
2024-09-28,MAT_10,121,6137
2024-09-29,MAT_10,215,5922
2024-09-30,MAT_10,211,5711
2024-10-01,MAT_10,249,5462
2024-10-02,MAT_10,276,5186
2024-10-03,MAT_10,250,4936
2024-10-04,MAT_10,215,4721
2024-10-05,MAT_10,130,4591
2024-10-06,MAT_10,202,4389
2024-10-07,MAT_10,165,4224
2024-10-08,MAT_10,278,3946
2024-10-09,MAT_10,297,3649
2024-10-10,MAT_10,200,3449
2024-10-11,MAT_10,212,3237
2024-10-12,MAT_10,210,3027
2024-10-13,MAT_10,174,2853
2024-10-14,MAT_10,242,2611
2024-10-15,MAT_10,175,2436
2024-10-16,MAT_10,298,2138
2024-10-17,MAT_10,243,1895
2024-10-18,MAT_10,197,6104
2024-10-19,MAT_10,210,5894
2024-10-20,MAT_10,241,5653
2024-10-21,MAT_10,239,5414
2024-10-22,MAT_10,307,5107
2024-10-23,MAT_10,223,4884
2024-10-24,MAT_10,265,4619
2024-10-25,MAT_10,204,4415
2024-10-26,MAT_10,161,4254
2024-10-27,MAT_10,137,4117
2024-10-28,MAT_10,246,3871
2024-10-29,MAT_10,289,3582
2024-10-30,MAT_10,312,3270
2024-10-31,MAT_10,284,2986
2024-11-01,MAT_10,189,2797
2024-11-02,MAT_10,226,2571
2024-11-03,MAT_10,239,2332
2024-11-04,MAT_10,225,2107
2024-11-05,MAT_10,269,1838
2024-11-06,MAT_10,250,1588
2024-11-07,MAT_10,297,5697
2024-11-08,MAT_10,172,5525
2024-11-09,MAT_10,209,5316
2024-11-10,MAT_10,185,5131
2024-11-11,MAT_10,206,4925
2024-11-12,MAT_10,218,4707
2024-11-13,MAT_10,276,4431
2024-11-14,MAT_10,223,4208
2024-11-15,MAT_10,224,3984
2024-11-16,MAT_10,251,3733
2024-11-17,MAT_10,215,3518
2024-11-18,MAT_10,303,3215
2024-11-19,MAT_10,251,2964
2024-11-20,MAT_10,251,2713
2024-11-21,MAT_10,236,2477
2024-11-22,MAT_10,227,2250
2024-11-23,MAT_10,286,1964
2024-11-24,MAT_10,167,1797
2024-11-25,MAT_10,269,5934
2024-11-26,MAT_10,266,5668
2024-11-27,MAT_10,290,5378
2024-11-28,MAT_10,236,5142
2024-11-29,MAT_10,262,4880
2024-11-30,MAT_10,212,4668
2024-12-01,MAT_10,255,4413
2024-12-02,MAT_10,264,4149
2024-12-03,MAT_10,237,3912
2024-12-04,MAT_10,336,3576
2024-12-05,MAT_10,222,3354
2024-12-06,MAT_10,189,3165
2024-12-07,MAT_10,194,2971
2024-12-08,MAT_10,204,2767
2024-12-09,MAT_10,308,2459
2024-12-10,MAT_10,297,2162
2024-12-11,MAT_10,349,1813
2024-12-12,MAT_10,273,1540
2024-12-13,MAT_10,262,5684
2024-12-14,MAT_10,244,5440
2024-12-15,MAT_10,260,5180
2024-12-16,MAT_10,261,4919
2024-12-17,MAT_10,300,4619
2024-12-18,MAT_10,312,4307
2024-12-19,MAT_10,249,4058
2024-12-20,MAT_10,258,3800
2024-12-21,MAT_10,227,3573
2024-12-22,MAT_10,265,3308
2024-12-23,MAT_10,286,3022
2024-12-24,MAT_10,359,2663
2024-12-25,MAT_10,331,2332
2024-12-26,MAT_10,290,2042
2024-12-27,MAT_10,271,1771
2024-12-28,MAT_10,268,1503
2024-12-29,MAT_10,205,1298
2024-12-30,MAT_10,271,5433
2024-12-31,MAT_10,308,5125
2025-01-01,MAT_10,350,4775
2025-01-02,MAT_10,331,4444
2025-01-03,MAT_10,281,4163
2025-01-04,MAT_10,183,3980
2025-01-05,MAT_10,217,3763
2025-01-06,MAT_10,294,3469
2025-01-07,MAT_10,322,3147
2025-01-08,MAT_10,347,2800
2025-01-09,MAT_10,310,2490
2025-01-10,MAT_10,332,2158
2025-01-11,MAT_10,197,1961
2025-01-12,MAT_10,283,1678
2025-01-13,MAT_10,334,1344
2025-01-14,MAT_10,366,5384
2025-01-15,MAT_10,379,5005
2025-01-16,MAT_10,360,4645
2025-01-17,MAT_10,278,4367
2025-01-18,MAT_10,241,4126
2025-01-19,MAT_10,223,3903
2025-01-20,MAT_10,308,3595
2025-01-21,MAT_10,331,3264
2025-01-22,MAT_10,398,2866
2025-01-23,MAT_10,333,2533
2025-01-24,MAT_10,274,2259
2025-01-25,MAT_10,246,2013
2025-01-26,MAT_10,349,1664
2025-01-27,MAT_10,326,1338
2025-01-28,MAT_10,339,999
2025-01-29,MAT_10,375,5030
2025-01-30,MAT_10,405,4625
2025-01-31,MAT_10,301,4324
2025-02-01,MAT_10,309,4015
2025-02-02,MAT_10,334,3681
2025-02-03,MAT_10,279,3402
2025-02-04,MAT_10,351,3051
2025-02-05,MAT_10,410,2641
2025-02-06,MAT_10,336,2305
2025-02-07,MAT_10,331,1974
2025-02-08,MAT_10,274,1700
2025-02-09,MAT_10,293,1407
2025-02-10,MAT_10,325,1082
2025-02-11,MAT_10,395,5093
2025-02-12,MAT_10,392,4701
2025-02-13,MAT_10,366,4335
2025-02-14,MAT_10,400,3935
2025-02-15,MAT_10,354,3581
2025-02-16,MAT_10,254,3327
2025-02-17,MAT_10,335,2992
2025-02-18,MAT_10,454,2538
2025-02-19,MAT_10,375,2163
2025-02-20,MAT_10,431,1732
2025-02-21,MAT_10,319,1413
2025-02-22,MAT_10,302,1111
2025-02-23,MAT_10,343,768
2025-02-24,MAT_10,351,4823
2025-02-25,MAT_10,403,4420
2025-02-26,MAT_10,444,3976
2025-02-27,MAT_10,397,3579
2025-02-28,MAT_10,341,3238
2025-03-01,MAT_10,363,2875
2025-03-02,MAT_10,349,2526
2025-03-03,MAT_10,337,2189
2025-03-04,MAT_10,451,1738
2025-03-05,MAT_10,421,1317
2025-03-06,MAT_10,373,944
2025-03-07,MAT_10,282,662
2025-03-08,MAT_10,277,4791
2025-03-09,MAT_10,377,4414
2025-03-10,MAT_10,413,4001
2025-03-11,MAT_10,399,3602
2025-03-12,MAT_10,354,3248
2025-03-13,MAT_10,350,2898
2025-03-14,MAT_10,297,2601
2025-03-15,MAT_10,272,2329
2025-03-16,MAT_10,389,1940
2025-03-17,MAT_10,425,1515
2025-03-18,MAT_10,366,1149
2025-03-19,MAT_10,408,741
2025-03-20,MAT_10,347,394
2025-03-21,MAT_10,346,48
2025-03-22,MAT_10,371,0
2025-03-23,MAT_10,363,0
2025-03-24,MAT_10,390,0
2025-03-25,MAT_10,395,0
2025-03-26,MAT_10,447,0
2025-03-27,MAT_10,405,0
2025-03-28,MAT_10,360,0
2025-03-29,MAT_10,321,0
2025-03-30,MAT_10,342,4064
2025-03-31,MAT_10,376,3688
2025-04-01,MAT_10,386,3302
2025-04-02,MAT_10,387,2915
2025-04-03,MAT_10,357,2558
2025-04-04,MAT_10,321,2237
2025-04-05,MAT_10,319,1918
2025-04-06,MAT_10,322,1596
2025-04-07,MAT_10,349,1247
2025-04-08,MAT_10,381,866
2025-04-09,MAT_10,418,4854
2025-04-10,MAT_10,426,4428
2025-04-11,MAT_10,347,4081
2025-04-12,MAT_10,321,3760
2025-04-13,MAT_10,304,3456
2025-04-14,MAT_10,359,3097
2025-04-15,MAT_10,435,2662
2025-04-16,MAT_10,438,2224
2025-04-17,MAT_10,412,1812
2025-04-18,MAT_10,373,1439
2025-04-19,MAT_10,334,1105
2025-04-20,MAT_10,341,764
2025-04-21,MAT_10,370,4800
2025-04-22,MAT_10,385,4415
2025-04-23,MAT_10,407,4008
2025-04-24,MAT_10,387,3621
2025-04-25,MAT_10,361,3260
2025-04-26,MAT_10,321,2939
2025-04-27,MAT_10,387,2552
2025-04-28,MAT_10,324,2228
2025-04-29,MAT_10,416,1812
2025-04-30,MAT_10,400,1412
2025-05-01,MAT_10,377,1035
2025-05-02,MAT_10,314,721
2025-05-03,MAT_10,343,4784
2025-05-04,MAT_10,341,4443
2025-05-05,MAT_10,380,4063
2025-05-06,MAT_10,394,3669
2025-05-07,MAT_10,387,3282
2025-05-08,MAT_10,370,2912
2025-05-09,MAT_10,346,2566
2025-05-10,MAT_10,250,2316
2025-05-11,MAT_10,342,1974
2025-05-12,MAT_10,421,1553
2025-05-13,MAT_10,398,1155
2025-05-14,MAT_10,383,772
2025-05-15,MAT_10,362,4816
2025-05-16,MAT_10,348,4468
2025-05-17,MAT_10,295,4173
2025-05-18,MAT_10,336,3837
2025-05-19,MAT_10,339,3498
2025-05-20,MAT_10,428,3070
2025-05-21,MAT_10,434,2636
2025-05-22,MAT_10,350,2286
2025-05-23,MAT_10,318,1968
2025-05-24,MAT_10,295,1673
2025-05-25,MAT_10,303,1370
2025-05-26,MAT_10,309,1061
2025-05-27,MAT_10,338,5129
2025-05-28,MAT_10,414,4715
2025-05-29,MAT_10,385,4330
2025-05-30,MAT_10,345,3985
2025-05-31,MAT_10,287,3698
2025-06-01,MAT_10,352,3346
2025-06-02,MAT_10,329,3017
2025-06-03,MAT_10,388,2629
2025-06-04,MAT_10,329,2300
2025-06-05,MAT_10,338,1962
2025-06-06,MAT_10,301,1661
2025-06-07,MAT_10,279,1382
2025-06-08,MAT_10,249,1133
2025-06-09,MAT_10,342,5197
2025-06-10,MAT_10,385,4812
2025-06-11,MAT_10,340,4472
2025-06-12,MAT_10,303,4169
2025-06-13,MAT_10,275,3894
2025-06-14,MAT_10,287,3607
2025-06-15,MAT_10,262,3345
2025-06-16,MAT_10,309,3036
2025-06-17,MAT_10,315,2721
2025-06-18,MAT_10,412,2309
2025-06-19,MAT_10,331,1978
2025-06-20,MAT_10,323,1655
2025-06-21,MAT_10,278,1377
2025-06-22,MAT_10,270,1107
2025-06-23,MAT_10,302,5211
2025-06-24,MAT_10,316,4895
2025-06-25,MAT_10,332,4563
2025-06-26,MAT_10,290,4273
2025-06-27,MAT_10,247,4026
2025-06-28,MAT_10,316,3710
2025-06-29,MAT_10,271,3439
2025-06-30,MAT_10,339,3100
2025-07-01,MAT_10,305,2795
2025-07-02,MAT_10,299,2496
2025-07-03,MAT_10,282,2214
2025-07-04,MAT_10,259,1955
2025-07-05,MAT_10,247,1708
2025-07-06,MAT_10,249,1459
2025-07-07,MAT_10,264,5601
2025-07-08,MAT_10,323,5278
2025-07-09,MAT_10,332,4946
2025-07-10,MAT_10,323,4623
2025-07-11,MAT_10,306,4317
2025-07-12,MAT_10,227,4090
2025-07-13,MAT_10,281,3809
2025-07-14,MAT_10,280,3529
2025-07-15,MAT_10,266,3263
2025-07-16,MAT_10,371,2892
2025-07-17,MAT_10,360,2532
2025-07-18,MAT_10,272,2260
2025-07-19,MAT_10,232,2028
2025-07-20,MAT_10,228,1800
2025-07-21,MAT_10,256,1544
2025-07-22,MAT_10,338,1206
2025-07-23,MAT_10,310,5302
2025-07-24,MAT_10,334,4968
2025-07-25,MAT_10,247,4721
2025-07-26,MAT_10,209,4512
2025-07-27,MAT_10,210,4302
2025-07-28,MAT_10,240,4062
2025-07-29,MAT_10,310,3752
2025-07-30,MAT_10,264,3488
2025-07-31,MAT_10,253,3235
2025-08-01,MAT_10,277,2958
2025-08-02,MAT_10,185,2773
2025-08-03,MAT_10,246,2527
2025-08-04,MAT_10,193,2334
2025-08-05,MAT_10,330,2004
2025-08-06,MAT_10,257,1747
2025-08-07,MAT_10,244,5909
2025-08-08,MAT_10,250,5659
2025-08-09,MAT_10,214,5445
2025-08-10,MAT_10,239,5206
2025-08-11,MAT_10,209,4997
2025-08-12,MAT_10,272,4725
2025-08-13,MAT_10,269,4456
2025-08-14,MAT_10,230,4226
2025-08-15,MAT_10,241,3985
2025-08-16,MAT_10,227,3758
2025-08-17,MAT_10,197,3561
2025-08-18,MAT_10,285,3276
2025-08-19,MAT_10,251,3025
2025-08-20,MAT_10,325,2700
2025-08-21,MAT_10,273,2427
2025-08-22,MAT_10,182,2245
2025-08-23,MAT_10,251,1994
2025-08-24,MAT_10,188,1806
2025-08-25,MAT_10,270,1536
2025-08-26,MAT_10,272,5670
2025-08-27,MAT_10,287,5383
2025-08-28,MAT_10,278,5105
2025-08-29,MAT_10,237,4868
2025-08-30,MAT_10,178,4690
2025-08-31,MAT_10,212,4478
2025-09-01,MAT_10,243,4235
2025-09-02,MAT_10,270,3965
2025-09-03,MAT_10,265,3700
2025-09-04,MAT_10,253,3447
2025-09-05,MAT_10,266,3181
2025-09-06,MAT_10,175,3006
2025-09-07,MAT_10,227,2779
2025-09-08,MAT_10,208,2571
2025-09-09,MAT_10,234,2337
2025-09-10,MAT_10,364,1973
2025-09-11,MAT_10,259,1714
2025-09-12,MAT_10,222,5898
2025-09-13,MAT_10,198,5700
2025-09-14,MAT_10,230,5470
2025-09-15,MAT_10,235,5235
2025-09-16,MAT_10,281,4954
2025-09-17,MAT_10,234,4720
2025-09-18,MAT_10,270,4450
2025-09-19,MAT_10,196,4254
2025-09-20,MAT_10,198,4056
2025-09-21,MAT_10,137,3919
2025-09-22,MAT_10,240,3679
2025-09-23,MAT_10,190,3489
2025-09-24,MAT_10,256,3233
2025-09-25,MAT_10,190,3043
2025-09-26,MAT_10,220,2823
2025-09-27,MAT_10,180,2643
2025-09-28,MAT_10,163,2480
2025-09-29,MAT_10,262,2218
2025-09-30,MAT_10,228,1990
2025-10-01,MAT_10,484,5912
2025-10-02,MAT_10,707,5205
2025-10-03,MAT_10,415,4790
2025-10-04,MAT_10,423,4367
2025-10-05,MAT_10,475,3892
2025-10-06,MAT_10,497,3395
2025-10-07,MAT_10,241,3154
2025-10-08,MAT_10,223,2931
2025-10-09,MAT_10,245,2686
2025-10-10,MAT_10,166,2520
2025-10-11,MAT_10,179,2341
2025-10-12,MAT_10,221,2120
2025-10-13,MAT_10,245,1875
2025-10-14,MAT_10,254,6027
2025-10-15,MAT_10,236,5791
2025-10-16,MAT_10,247,5544
2025-10-17,MAT_10,184,5360
2025-10-18,MAT_10,186,5174
2025-10-19,MAT_10,139,5035
2025-10-20,MAT_10,248,4787
2025-10-21,MAT_10,260,4527
2025-10-22,MAT_10,333,4194
2025-10-23,MAT_10,283,3911
2025-10-24,MAT_10,224,3687
2025-10-25,MAT_10,180,3507
2025-10-26,MAT_10,171,3336
2025-10-27,MAT_10,255,3081
2025-10-28,MAT_10,256,2825
2025-10-29,MAT_10,306,2519
2025-10-30,MAT_10,260,2259
2025-10-31,MAT_10,223,2036
2025-11-01,MAT_10,205,1831
2025-11-02,MAT_10,170,6067
2025-11-03,MAT_10,202,5865
2025-11-04,MAT_10,236,5629
2025-11-05,MAT_10,307,5322
2025-11-06,MAT_10,225,5097
2025-11-07,MAT_10,192,4905
2025-11-08,MAT_10,208,4697
2025-11-09,MAT_10,195,4502
2025-11-10,MAT_10,226,4276
2025-11-11,MAT_10,259,4017
2025-11-12,MAT_10,214,3803
2025-11-13,MAT_10,230,3573
2025-11-14,MAT_10,256,3317
2025-11-15,MAT_10,183,3134
2025-11-16,MAT_10,152,2982
2025-11-17,MAT_10,214,2768
2025-11-18,MAT_10,289,2479
2025-11-19,MAT_10,298,2181
2025-11-20,MAT_10,257,1924
2025-11-21,MAT_10,208,1716
2025-11-22,MAT_10,164,5958
2025-11-23,MAT_10,225,5733
2025-11-24,MAT_10,275,5458
2025-11-25,MAT_10,323,5135
2025-11-26,MAT_10,262,4873
2025-11-27,MAT_10,312,4561
2025-11-28,MAT_10,233,4328
2025-11-29,MAT_10,213,4115
2025-11-30,MAT_10,248,3867
2025-12-01,MAT_10,242,3625
2025-12-02,MAT_10,229,3396
2025-12-03,MAT_10,323,3073
2025-12-04,MAT_10,290,2783
2025-12-05,MAT_10,232,2551
2025-12-06,MAT_10,238,2313
2025-12-07,MAT_10,254,2059
2025-12-08,MAT_10,221,1838
2025-12-09,MAT_10,302,1536
2025-12-10,MAT_10,244,5698
2025-12-11,MAT_10,284,5414
2025-12-12,MAT_10,240,5174
2025-12-13,MAT_10,243,4931
2025-12-14,MAT_10,207,4724
2025-12-15,MAT_10,261,4463
2025-12-16,MAT_10,215,4248
2025-12-17,MAT_10,336,3912
2025-12-18,MAT_10,294,3618
2025-12-19,MAT_10,262,3356
2025-12-20,MAT_10,193,3163
2025-12-21,MAT_10,258,2905
2025-12-22,MAT_10,331,2574
2025-12-23,MAT_10,313,2261
2025-12-24,MAT_10,347,1914
2025-12-25,MAT_10,280,1634
2025-12-26,MAT_10,266,1368
2025-12-27,MAT_10,201,5573
2025-12-28,MAT_10,279,5294
2025-12-29,MAT_10,296,4998
2025-12-30,MAT_10,291,4707
2024-01-01,MAT_11,220,2295
2024-01-02,MAT_11,270,2025
2024-01-03,MAT_11,299,1726
2024-01-04,MAT_11,294,1432
2024-01-05,MAT_11,225,1207
2024-01-06,MAT_11,177,1030
2024-01-07,MAT_11,223,807
2024-01-08,MAT_11,289,518
2024-01-09,MAT_11,237,3873
2024-01-10,MAT_11,261,3612
2024-01-11,MAT_11,280,3332
2024-01-12,MAT_11,239,3093
2024-01-13,MAT_11,204,2889
2024-01-14,MAT_11,230,2659
2024-01-15,MAT_11,277,2382
2024-01-16,MAT_11,281,2101
2024-01-17,MAT_11,286,1815
2024-01-18,MAT_11,286,1529
2024-01-19,MAT_11,236,1293
2024-01-20,MAT_11,251,1042
2024-01-21,MAT_11,280,762
2024-01-22,MAT_11,239,523
2024-01-23,MAT_11,260,3855
2024-01-24,MAT_11,307,3548
2024-01-25,MAT_11,248,3300
2024-01-26,MAT_11,218,3082
2024-01-27,MAT_11,181,2901
2024-01-28,MAT_11,229,2672
2024-01-29,MAT_11,266,2406
2024-01-30,MAT_11,284,2122
2024-01-31,MAT_11,337,1785
2024-02-01,MAT_11,317,1468
2024-02-02,MAT_11,301,1167
2024-02-03,MAT_11,238,929
2024-02-04,MAT_11,273,656
2024-02-05,MAT_11,281,375
2024-02-06,MAT_11,307,3660
2024-02-07,MAT_11,299,3361
2024-02-08,MAT_11,237,3124
2024-02-09,MAT_11,276,2848
2024-02-10,MAT_11,270,2578
2024-02-11,MAT_11,214,2364
2024-02-12,MAT_11,279,2085
2024-02-13,MAT_11,332,1753
2024-02-14,MAT_11,307,1446
2024-02-15,MAT_11,326,1120
2024-02-16,MAT_11,263,857
2024-02-17,MAT_11,235,622
2024-02-18,MAT_11,285,337
2024-02-19,MAT_11,262,3667
2024-02-20,MAT_11,296,3371
2024-02-21,MAT_11,299,3072
2024-02-22,MAT_11,274,2798
2024-02-23,MAT_11,275,2523
2024-02-24,MAT_11,240,2283
2024-02-25,MAT_11,272,2011
2024-02-26,MAT_11,247,1764
2024-02-27,MAT_11,290,1474
2024-02-28,MAT_11,326,1148
2024-02-29,MAT_11,341,807
2024-03-01,MAT_11,284,523
2024-03-02,MAT_11,242,281
2024-03-03,MAT_11,228,3645
2024-03-04,MAT_11,277,3368
2024-03-05,MAT_11,320,3048
2024-03-06,MAT_11,272,2776
2024-03-07,MAT_11,280,2496
2024-03-08,MAT_11,261,2235
2024-03-09,MAT_11,253,1982
2024-03-10,MAT_11,266,1716
2024-03-11,MAT_11,281,1435
2024-03-12,MAT_11,336,1099
2024-03-13,MAT_11,334,765
2024-03-14,MAT_11,303,462
2024-03-15,MAT_11,297,165
2024-03-16,MAT_11,275,3482
2024-03-17,MAT_11,234,3248
2024-03-18,MAT_11,297,2951
2024-03-19,MAT_11,347,2604
2024-03-20,MAT_11,358,2246
2024-03-21,MAT_11,323,1923
2024-03-22,MAT_11,277,1646
2024-03-23,MAT_11,274,1372
2024-03-24,MAT_11,290,1082
2024-03-25,MAT_11,302,780
2024-03-26,MAT_11,333,447
2024-03-27,MAT_11,328,119
2024-03-28,MAT_11,283,3428
2024-03-29,MAT_11,280,3148
2024-03-30,MAT_11,248,2900
